nombre,apellido,edad,telefono
Mayme,Santiago,43,30835
Alberta,Santiago,28,37021
Alta,Santiago,44,71779
Linnie,Santiago,52,75237
Viola,Santiago,39,54684
Frank,Santiago,27,12479
Mable,Santiago,46,24602
Sue,Santiago,48,61962
Nettie,Santiago,60,94555
Joel,Santiago,56,64969
Craig,Santiago,45,04598
Hettie,Santiago,28,56308
Harold,Santiago,21,11689
Don,Santos,40,28005
Willie,Santos,57,00819
Lou,Santos,37,30070
Corey,Santos,65,11311
Gregory,Santos,33,53811
Vernon,Santos,20,01081
Callie,Santos,60,28157
Billy,Santos,43,81922
Curtis,Santos,24,20117
Jordan,Santos,45,07057
Justin,Santos,56,39988
Danny,Santos,59,95745
Addie,Santos,55,50307
Adam,Santos,34,53174
Clifford,Santos,32,85533
Dollie,Santos,58,80292
Gerald,Santos,27,71214
Glenn,Santos,38,24817
Wesley,Santos,47,66096
May,Santos,65,10301
Flora,Santos,63,62735
Estelle,Santos,43,57834
Max,Santos,48,73371
Rena,Santos,18,79877
Olga,Santos,60,75717
Katharine,Santos,58,92316
Cecelia,Santos,56,12970
Dylan,Santos,23,88943
Joseph,Santos,53,62835
Alexander,Santos,61,60217
Leila,Saunders,27,86361
Cornelia,Saunders,34,35429
Hattie,Saunders,64,69856
Mattie,Saunders,52,74834
Nancy,Saunders,43,70746
William,Saunders,38,47400
Lillie,Saunders,65,09459
Keith,Saunders,41,55402
Stephen,Saunders,19,09689
Gordon,Saunders,39,69907
Sam,Saunders,46,48555
Erik,Saunders,25,60703
Scott,Saunders,21,60722
Mitchell,Saunders,58,68685
Raymond,Saunders,40,37231
Hunter,Saunders,56,12683
Logan,Saunders,39,64801
Marvin,Saunders,25,87970
Brian,Saunders,20,94420
Noah,Saunders,29,51607
Nathaniel,Saunders,19,06670
Ivan,Saunders,63,25893
Georgia,Saunders,22,20832
Randall,Saunders,23,84690
Estelle,Saunders,18,24196
Etta,Saunders,65,32658
Edward,Saunders,53,63925
Marc,Saunders,32,12226
Lucille,Saunders,60,33125
Madge,Saunders,24,17493
Susan,Saunders,51,76852
Leonard,Saunders,26,53513
Jane,Saunders,64,91178
Charles,Saunders,57,35120
Blanche,Saunders,65,33947
Eliza,Saunders,32,28318
Pearl,Saunders,38,17479
Bradley,Schmidt,55,36119
Violet,Schmidt,60,07640
Corey,Schmidt,41,24575
Fannie,Schmidt,42,26270
Patrick,Schmidt,54,86876
Vernon,Schmidt,48,14428
Callie,Schmidt,22,14032
Sadie,Schmidt,23,10768
Jerome,Schmidt,62,38707
Jean,Schmidt,31,51964
Calvin,Schmidt,45,70678
Paul,Schmidt,33,90684
Raymond,Schmidt,32,34886
Lura,Schmidt,24,31743
Jim,Schmidt,21,82988
Gerald,Schmidt,60,34605
George,Schmidt,60,66005
Jeremiah,Schmidt,20,40809
Clifford,Schmidt,49,13079
Jose,Schmidt,61,19666
Rosalie,Schmidt,49,24556
Dustin,Schmidt,29,56606
Cecilia,Schmidt,30,60071
Eugenia,Schmidt,38,42288
Susie,Schmidt,55,65543
Etta,Schmidt,26,41688
Georgia,Schmidt,26,79300
Ernest,Schmidt,50,84656
Myra,Schmidt,48,77022
Katharine,Schmidt,30,73770
Leroy,Schmidt,40,80965
Johnny,Schmidt,39,45550
Jimmy,Schmidt,38,79039
Alma,Schmidt,27,51027
Nellie,Schmidt,47,42110
Marie,Schmidt,26,75520
Adeline,Schmidt,28,48524
Harold,Schmidt,24,09869
Pearl,Schmidt,61,58374
Peter,Schmidt,63,14995
Cornelia,Schneider,40,32533
Hannah,Schneider,46,17685
Barbara,Schneider,58,22880
Chester,Schneider,34,53530
Todd,Schneider,60,86778
Elnora,Schneider,31,12217
Billy,Schneider,23,05412
Maurice,Schneider,19,74894
Elsie,Schneider,62,95272
Eunice,Schneider,37,63033
Herman,Schneider,64,95175
Douglas,Schneider,50,74921
George,Schneider,44,34734
Loretta,Schneider,57,90484
Verna,Schneider,46,14825
Hilda,Schneider,25,06962
Cecilia,Schneider,63,53838
Lida,Schneider,26,82176
Howard,Schneider,29,99748
Daniel,Schneider,44,21155
Mittie,Schneider,58,69702
Oscar,Schneider,52,32963
Madge,Schneider,41,41680
Lucille,Schneider,40,35977
Leonard,Schneider,37,19347
Jane,Schneider,45,76190
Birdie,Schneider,29,16452
Alma,Schneider,39,30213
Caleb,Schultz,19,23630
Sara,Schultz,61,40911
Clayton,Schultz,27,43367
Maggie,Schultz,23,87281
Maria,Schultz,27,81168
Virgie,Schultz,27,05843
Isabella,Schultz,27,44388
Lewis,Schultz,40,47361
Jim,Schultz,55,67188
Jacob,Schultz,34,60571
Clifford,Schultz,38,74655
Douglas,Schultz,65,91516
Eunice,Schultz,27,53906
Glenn,Schultz,58,51965
Mathilda,Schultz,28,31716
Duane,Schultz,30,40566
Lena,Schultz,37,08874
Louise,Schultz,21,45064
May,Schultz,33,60060
Albert,Schultz,18,67040
Lelia,Schultz,50,64718
Katharine,Schultz,22,95137
Daniel,Schultz,29,72025
Mamie,Schultz,25,53050
Ray,Schultz,59,25239
Charles,Schultz,49,86214
Joel,Schultz,50,96053
Craig,Schultz,36,26000
Jared,Schultz,37,56493
Henrietta,Schultz,52,94597
Caleb,Schwartz,19,77929
Gavin,Schwartz,43,63612
Jesus,Schwartz,30,51788
Dean,Schwartz,42,42431
Owen,Schwartz,63,38324
Dale,Schwartz,55,70847
Katie,Schwartz,24,60022
Kathryn,Schwartz,61,38521
Olive,Schwartz,31,94434
Warren,Schwartz,65,23015
Ronald,Schwartz,28,25728
Charlotte,Schwartz,20,65636
Gertrude,Schwartz,28,26195
Timothy,Schwartz,47,32194
Lester,Schwartz,52,00232
Jon,Schwartz,61,59454
Isabelle,Schwartz,53,27721
Francisco,Schwartz,56,03985
Darrell,Schwartz,20,11611
Iva,Schwartz,58,27776
Jerry,Schwartz,43,92230
Betty,Schwartz,65,80330
Lura,Schwartz,25,05994
Lewis,Schwartz,62,02687
Addie,Schwartz,34,87566
Mathilda,Schwartz,47,60358
Carl,Schwartz,26,65659
Susie,Schwartz,65,20728
Frederick,Schwartz,42,66714
Albert,Schwartz,64,62278
Howard,Schwartz,44,27738
Rena,Schwartz,35,61722
Katharine,Schwartz,58,12979
Mittie,Schwartz,56,62201
Johnny,Schwartz,29,29847
Irene,Schwartz,40,50925
Eliza,Schwartz,23,38664
Adeline,Schwartz,30,93455
Johanna,Scott,65,68119
Don,Scott,36,22254
Bobby,Scott,54,72973
Cornelia,Scott,19,06396
Victor,Scott,65,29368
Jean,Scott,27,32141
Sadie,Scott,57,77770
Jerome,Scott,33,14897
Ronnie,Scott,27,14261
Isabelle,Scott,40,95896
Francisco,Scott,62,86122
Josephine,Scott,24,68472
Roger,Scott,55,66408
Erik,Scott,60,07114
Philip,Scott,20,69234
Gene,Scott,23,83000
Mildred,Scott,56,64422
Ophelia,Scott,50,95463
Isaiah,Scott,30,33476
Verna,Scott,29,50076
Mario,Scott,22,81374
Lee,Scott,42,17838
Frederick,Scott,42,27928
Tillie,Scott,43,16194
Louise,Scott,30,52745
Cecelia,Scott,44,63762
Leonard,Scott,58,29681
Craig,Scott,26,33835
Kate,Scott,58,62953
Adele,Scott,55,95164
Janie,Scott,39,70039
Nell,Scott,36,12048
Alexander,Scott,44,90157
Willie,Sharp,34,89631
Rosa,Sharp,41,31966
Clarence,Sharp,29,89736
Kathryn,Sharp,40,09481
Winifred,Sharp,60,28672
Eula,Sharp,45,91837
Lenora,Sharp,34,05051
Belle,Sharp,36,32275
Rosalie,Sharp,65,51999
Douglas,Sharp,45,03195
Marvin,Sharp,36,65585
Elmer,Sharp,53,44498
Cora,Sharp,38,10878
Clifford,Sharp,32,57661
Ryan,Sharp,25,25975
Laura,Sharp,53,37954
Mario,Sharp,43,20800
Charlie,Sharp,22,59689
Randall,Sharp,27,77401
Katharine,Sharp,61,14579
Cameron,Sharp,42,16893
Myra,Sharp,58,68853
Eleanor,Sharp,40,54403
Craig,Sharp,32,04174
Walter,Sharp,61,50364
Jeffrey,Shaw,31,59680
Inez,Shaw,61,35249
Sallie,Shaw,31,14865
Nancy,Shaw,28,30540
Lora,Shaw,59,11575
Barbara,Shaw,42,82104
Gordon,Shaw,31,24516
Jon,Shaw,61,96187
Robert,Shaw,36,80714
Claudia,Shaw,47,22680
Elsie,Shaw,53,90188
Luis,Shaw,38,34518
Jackson,Shaw,62,04256
Rosie,Shaw,45,78702
Elizabeth,Shaw,48,71193
Mathilda,Shaw,52,09655
Micheal,Shaw,48,25758
Christian,Shaw,54,97120
Eugenia,Shaw,23,24587
Katherine,Shaw,21,81100
Lida,Shaw,60,34311
Nathan,Shaw,21,48705
Margaret,Shaw,35,69588
Ethan,Shaw,56,76843
Lina,Shaw,58,99654
Olga,Shaw,25,77740
Annie,Shaw,50,40223
Marion,Shaw,22,36616
Alma,Shaw,64,26697
Millie,Shaw,33,05127
Theodore,Shaw,59,98618
Clayton,Shelton,63,23212
Maude,Shelton,47,76467
Willie,Shelton,39,27293
Inez,Shelton,57,79087
Florence,Shelton,37,31881
Rhoda,Shelton,30,77604
Helen,Shelton,39,51247
Vernon,Shelton,35,75437
Chris,Shelton,61,99752
Clara,Shelton,29,37516
Darrell,Shelton,26,31493
Robert,Shelton,19,73892
Mae,Shelton,26,83386
Lura,Shelton,26,66384
Marvin,Shelton,54,04802
Addie,Shelton,47,41796
Jay,Shelton,25,96217
Ola,Shelton,18,27645
Christina,Shelton,61,63703
Rosetta,Shelton,36,56786
Tony,Shelton,65,69341
Susie,Shelton,59,26097
Tommy,Shelton,24,30195
Adrian,Shelton,58,92244
Estella,Shelton,29,70826
Mittie,Shelton,29,00751
Steven,Shelton,37,35525
Devin,Shelton,29,88835
Alma,Shelton,42,18362
Janie,Shelton,25,85787
Mary,Shelton,26,88476
Adele,Shelton,58,20174
Rachel,Shelton,48,01695
Jesus,Sherman,47,15947
Francis,Sherman,24,48632
Hattie,Sherman,57,10514
Glen,Sherman,31,75642
William,Sherman,49,14187
Eva,Sherman,32,29699
Jon,Sherman,38,16156
Louis,Sherman,60,00863
Jessie,Sherman,34,57896
Tyler,Sherman,57,11455
Maurice,Sherman,62,17417
Jordan,Sherman,21,92540
Harriett,Sherman,29,25767
Mae,Sherman,51,32479
Catherine,Sherman,40,33647
Herman,Sherman,52,70504
Gerald,Sherman,64,09951
Ophelia,Sherman,63,49027
Elizabeth,Sherman,23,20975
Seth,Sherman,53,79324
Eugenia,Sherman,32,39752
Luke,Sherman,25,71312
Max,Sherman,27,81070
Bernard,Sherman,65,75575
Flora,Sherman,39,29914
Bill,Sherman,31,12368
Ernest,Sherman,63,48219
Susan,Sherman,31,98363
Ray,Sherman,57,34615
Eugene,Sherman,42,11188
Jane,Sherman,45,80606
Evan,Sherman,62,85128
Elva,Sherman,46,71606
Terry,Sherman,31,53105
Herbert,Sherman,43,85319
Henrietta,Sherman,56,53258
Delia,Silva,40,49295
Jeremy,Silva,42,92525
Francis,Silva,23,52351
Roy,Silva,33,78028
Clarence,Silva,18,60531
Zachary,Silva,28,78381
Sadie,Silva,38,66189
Marcus,Silva,20,87975
Ora,Silva,28,32944
Gerald,Silva,49,66749
Mayme,Silva,34,77862
Ola,Silva,26,93847
Lucinda,Silva,64,85742
Verna,Silva,30,01156
Frank,Silva,22,66989
Estelle,Silva,45,05715
Adrian,Silva,38,11053
Rena,Silva,38,41323
Katharine,Silva,33,57942
Ollie,Silva,52,78146
Myra,Silva,26,38302
Cecelia,Silva,24,92061
Janie,Silva,53,45353
Eliza,Silva,39,22980
Amelia,Silva,39,89057
Peter,Silva,62,62487
Helena,Simmons,39,95943
Lou,Simmons,61,80933
Jeremy,Simmons,50,57712
Landon,Simmons,19,78810
Nina,Simmons,65,41321
Chase,Simmons,50,24794
Nancy,Simmons,27,21897
Eva,Simmons,24,94878
Keith,Simmons,62,61370
Lucile,Simmons,47,68036
Darrell,Simmons,58,27542
Daisy,Simmons,33,95588
Lola,Simmons,48,93446
Harriet,Simmons,55,63197
Fred,Simmons,48,33105
Rosetta,Simmons,65,88937
Anne,Simmons,33,19190
Georgia,Simmons,42,50450
Etta,Simmons,31,76964
Andre,Simmons,65,87540
Ruby,Simmons,22,79632
Louisa,Simmons,44,58742
Teresa,Simmons,29,79628
Alma,Simmons,24,55804
Aaron,Simmons,32,05752
Adeline,Simmons,52,66267
Corey,Simon,42,21669
Katie,Simon,53,38969
Olive,Simon,44,86960
Lora,Simon,51,60093
Catherine,Simon,24,98233
Marvin,Simon,51,26381
Manuel,Simon,59,04822
Eugenia,Simon,18,96380
Harry,Simon,38,92407
Lawrence,Simon,31,98873
Annie,Simon,60,51774
Lottie,Simon,49,92404
Steven,Simon,49,82485
Eugene,Simon,41,49865
Donald,Simon,41,79007
Alma,Simon,20,41718
Walter,Simon,44,03820
Pauline,Simpson,27,36202
Bryan,Simpson,40,63760
Warren,Simpson,23,80260
Samuel,Simpson,56,73866
Kathryn,Simpson,53,77671
Elijah,Simpson,57,77988
Lora,Simpson,22,19316
Callie,Simpson,58,16765
Jerome,Simpson,19,13847
Hallie,Simpson,49,07950
Myrtle,Simpson,25,88279
Lenora,Simpson,32,97828
Evelyn,Simpson,28,68099
Lucile,Simpson,23,54332
Robert,Simpson,35,04231
Elnora,Simpson,33,53154
Ora,Simpson,54,12309
Alvin,Simpson,35,97513
Martin,Simpson,59,81269
Vincent,Simpson,42,33378
Della,Simpson,35,83948
Philip,Simpson,32,38252
Cora,Simpson,42,00527
Mathilda,Simpson,64,99016
Eric,Simpson,32,09074
May,Simpson,44,18309
Lida,Simpson,18,07264
Victoria,Simpson,61,23372
Edward,Simpson,65,96723
Vera,Simpson,34,14327
Madge,Simpson,53,67175
Eleanor,Simpson,59,81059
Nelle,Simpson,53,22631
Barry,Simpson,52,05711
Mary,Simpson,18,15427
Leila,Sims,28,33478
Virginia,Sims,25,82284
Maude,Sims,44,41156
Francis,Sims,27,02902
Pauline,Sims,40,86241
Florence,Sims,31,88777
Hannah,Sims,57,59658
Sadie,Sims,36,42026
Cynthia,Sims,29,42877
Roger,Sims,49,36111
Garrett,Sims,18,57460
Olivia,Sims,18,49665
Jayden,Sims,26,37722
Addie,Sims,23,28400
Troy,Sims,58,23422
Duane,Sims,32,02067
Andre,Sims,56,92284
Oscar,Sims,22,93289
Antonio,Sims,40,05197
Steven,Sims,47,28133
Charles,Sims,56,06647
Blanche,Sims,21,50794
Peter,Sims,30,15804
Owen,Singleton,37,32229
Martha,Singleton,30,18722
Vernon,Singleton,20,56036
Marguerite,Singleton,36,12263
Edna,Singleton,39,53467
Thomas,Singleton,48,84885
Billy,Singleton,27,85495
Justin,Singleton,62,38659
Benjamin,Singleton,41,07659
Mildred,Singleton,51,45918
Harriet,Singleton,58,27380
Ada,Singleton,54,50718
Fred,Singleton,36,65918
Frank,Singleton,50,10783
Harry,Singleton,23,32786
Mable,Singleton,20,14685
Annie,Singleton,23,74020
Lucille,Singleton,54,02848
Leonard,Singleton,36,08972
Hulda,Singleton,46,83921
Johnny,Singleton,62,55429
Barry,Singleton,22,31773
Mina,Singleton,44,03541
Mabelle,Singleton,63,73213
Polly,Singleton,48,70174
Violet,Smith,56,12170
Lou,Smith,49,25989
Francis,Smith,24,98929
Bettie,Smith,26,73855
Ann,Smith,43,28373
Warren,Smith,28,24225
Samuel,Smith,39,51831
Victor,Smith,54,72057
Gordon,Smith,31,89915
Eula,Smith,36,27854
Thomas,Smith,37,09139
Robert,Smith,62,26795
Francisco,Smith,58,67517
Claudia,Smith,44,85970
Mike,Smith,29,80592
Gabriel,Smith,41,39009
Benjamin,Smith,60,08864
Paul,Smith,63,63425
Harriet,Smith,32,04140
Douglas,Smith,37,62692
Shane,Smith,47,95568
Isaac,Smith,27,58888
Lula,Smith,60,63935
Louise,Smith,48,65455
Etta,Smith,32,73598
Howard,Smith,41,02768
Bertie,Smith,30,85719
Augusta,Smith,49,09788
Jack,Smith,37,10841
Ray,Smith,21,60157
Juan,Smith,64,40816
Mabel,Smith,61,87971
Johnny,Smith,33,62930
Bruce,Smith,47,79298
Luella,Smith,24,59383
Travis,Snyder,50,56462
Ann,Snyder,19,21009
Sarah,Snyder,61,88208
Melvin,Snyder,56,54148
Virgie,Snyder,45,63982
Evelyn,Snyder,62,39641
Lois,Snyder,65,51039
Lucas,Snyder,59,28435
Francisco,Snyder,45,98344
Dominic,Snyder,48,32513
Shawn,Snyder,22,32210
Martin,Snyder,64,81424
Jayden,Snyder,19,53869
Rosalie,Snyder,34,24672
Mildred,Snyder,62,00149
Marvin,Snyder,30,13361
George,Snyder,65,68264
David,Snyder,38,86948
Seth,Snyder,60,23865
Wesley,Snyder,45,56076
Derek,Snyder,41,70587
Max,Snyder,36,00999
Albert,Snyder,21,88109
Roxie,Snyder,35,69011
Edwin,Snyder,50,74929
Edward,Snyder,21,90164
Sylvia,Snyder,52,56002
Dorothy,Snyder,39,03546
Mary,Snyder,25,86249
Elva,Snyder,65,87386
Delia,Soto,34,04896
Clayton,Soto,30,44247
Gregory,Soto,30,72453
Maria,Soto,51,67582
Glen,Soto,60,32973
Chris,Soto,33,09468
Ronald,Soto,29,44592
Amanda,Soto,60,39683
Ronnie,Soto,65,83368
Lucas,Soto,41,97543
Elnora,Soto,33,59609
Iva,Soto,25,07323
Billy,Soto,49,28384
Isabella,Soto,62,92813
Derrick,Soto,35,00168
Olivia,Soto,55,31505
Blake,Soto,51,36806
Connor,Soto,29,32493
Isaac,Soto,50,76515
Stella,Soto,56,48091
Charlie,Soto,20,99879
Edward,Soto,28,25828
Cameron,Soto,47,87681
Frances,Soto,50,28611
Nellie,Soto,62,92137
Henrietta,Soto,65,80344
Don,Sparks,18,28433
Fannie,Sparks,50,29517
Owen,Sparks,18,95244
Sallie,Sparks,63,60618
Glen,Sparks,46,39525
Nina,Sparks,37,82437
Myrtle,Sparks,61,27466
Cynthia,Sparks,47,85989
Gussie,Sparks,33,03499
Allie,Sparks,53,95382
Iva,Sparks,48,95585
Lola,Sparks,61,86684
Vincent,Sparks,36,70697
Lizzie,Sparks,35,67192
Gerald,Sparks,60,96740
Adam,Sparks,36,39524
Logan,Sparks,38,43231
Isaiah,Sparks,59,06850
Cecilia,Sparks,39,73503
Verna,Sparks,65,50736
Jason,Sparks,31,70335
Edward,Sparks,61,42868
Rena,Sparks,59,04742
Emma,Sparks,53,81076
Lina,Sparks,38,09435
Daniel,Sparks,51,45602
Cameron,Sparks,64,49424
Frances,Sparks,36,60019
Nelle,Sparks,34,89278
Celia,Spencer,26,92220
Jeremy,Spencer,51,01205
Pauline,Spencer,39,10297
Helen,Spencer,49,04585
Mattie,Spencer,22,38104
Inez,Spencer,59,77335
William,Spencer,51,74947
Julian,Spencer,60,14378
Virgie,Spencer,37,90955
John,Spencer,49,45830
Jon,Spencer,25,86773
Lydia,Spencer,45,49116
Lucile,Spencer,40,43429
Henry,Spencer,47,91507
Roger,Spencer,22,94665
Carolyn,Spencer,40,81562
Hunter,Spencer,46,27097
Jayden,Spencer,28,66519
Edgar,Spencer,45,67133
Adam,Spencer,30,81315
Glenn,Spencer,20,79394
Mathilda,Spencer,30,76888
Cory,Spencer,62,87955
Jeff,Spencer,65,91427
Lucinda,Spencer,24,19416
Trevor,Spencer,33,02249
Howard,Spencer,51,44901
Matilda,Spencer,22,23434
Augusta,Spencer,28,65489
Lawrence,Spencer,58,60454
Rebecca,Spencer,40,61418
Joel,Spencer,45,28671
Irene,Spencer,33,39153
Pearl,Spencer,47,04951
Caleb,Stanley,19,75826
Jesus,Stanley,42,36978
Alfred,Stanley,20,63662
Adelaide,Stanley,59,04707
Beatrice,Stanley,34,52720
Clara,Stanley,64,31892
Cody,Stanley,60,68995
Clifford,Stanley,41,35302
Brian,Stanley,27,78294
Rosie,Stanley,23,82076
Jay,Stanley,43,59173
Laura,Stanley,57,39785
Mario,Stanley,52,67795
Carrie,Stanley,37,64689
Lida,Stanley,36,88582
Max,Stanley,27,64761
Bertie,Stanley,60,20512
Matilda,Stanley,20,05890
Birdie,Stanley,53,20416
Terry,Stanley,45,74285
Grace,Stanley,40,92694
Caleb,Steele,36,64697
Hester,Steele,39,59103
Sara,Steele,24,31268
Willie,Steele,39,33770
Adelaide,Steele,28,88266
Vernon,Steele,35,90386
Ronnie,Steele,61,24731
Genevieve,Steele,64,49393
Isabel,Steele,29,72557
Steve,Steele,62,08532
Logan,Steele,45,14658
Mildred,Steele,34,05051
Jose,Steele,38,50703
Arthur,Steele,24,96610
Ada,Steele,23,00416
Christian,Steele,30,78693
Wesley,Steele,57,81457
Eugenia,Steele,35,07382
Tillie,Steele,42,77934
Michael,Steele,64,39263
Derek,Steele,34,04564
Stella,Steele,25,98484
Augusta,Steele,33,13215
Gary,Steele,52,94437
Esther,Steele,65,80219
Joel,Steele,65,36061
Bruce,Steele,22,53400
Henrietta,Steele,20,85142
Theodore,Steele,65,16366
Don,Stephens,22,64887
Celia,Stephens,54,34397
Pauline,Stephens,32,04737
Jeffrey,Stephens,34,25084
Sallie,Stephens,42,09342
Rhoda,Stephens,48,67094
Elijah,Stephens,22,59053
Virgie,Stephens,29,51771
Gertrude,Stephens,37,69763
Timothy,Stephens,29,19543
Jerome,Stephens,53,98265
Calvin,Stephens,31,66445
Chester,Stephens,65,56807
Todd,Stephens,26,67872
Shawn,Stephens,42,72456
Paul,Stephens,37,11554
Connor,Stephens,46,68160
Ryan,Stephens,54,34674
Wesley,Stephens,57,96995
Ricky,Stephens,32,04736
Cecilia,Stephens,20,82780
Joe,Stephens,46,81964
Susie,Stephens,56,31346
Nathan,Stephens,51,12376
Howard,Stephens,37,23792
Estella,Stephens,55,10684
Myrtie,Stephens,37,02479
Leona,Stephens,46,21262
Leon,Stephens,48,35797
Hettie,Stephens,50,89853
Irene,Stephens,45,56307
Bruce,Stephens,30,96159
Bradley,Stevens,20,09580
Gavin,Stevens,25,20138
Celia,Stevens,23,73828
Maggie,Stevens,29,69948
Floyd,Stevens,62,56011
Evelyn,Stevens,21,42971
Chester,Stevens,19,91106
Erik,Stevens,22,49996
Curtis,Stevens,35,00825
Lucy,Stevens,24,33710
Lizzie,Stevens,57,59235
Isabella,Stevens,18,28424
Minnie,Stevens,34,97750
Herman,Stevens,50,51699
Ophelia,Stevens,33,89934
Ricky,Stevens,21,09692
Stella,Stevens,39,40624
Clyde,Stevens,42,11891
Adrian,Stevens,29,48825
Ollie,Stevens,60,71590
Daniel,Stevens,39,01342
Aiden,Stevens,45,59495
Miguel,Stevens,64,07073
Mabel,Stevens,28,07693
Jane,Stevens,60,96289
Bobby,Stevenson,24,41804
Dean,Stevenson,30,52405
Winifred,Stevenson,25,75716
Sadie,Stevenson,22,45224
Ronald,Stevenson,26,71054
Sam,Stevenson,36,46552
Erik,Stevenson,21,97326
Joshua,Stevenson,28,02686
Iva,Stevenson,56,39107
Gilbert,Stevenson,18,98157
Catherine,Stevenson,44,10141
Jackson,Stevenson,18,03975
George,Stevenson,63,75539
Jacob,Stevenson,19,22273
Blake,Stevenson,48,87613
Isaiah,Stevenson,40,25325
Laura,Stevenson,54,86632
Christopher,Stevenson,34,68055
Lucinda,Stevenson,34,30660
Hilda,Stevenson,65,88410
Louise,Stevenson,49,33726
Charlie,Stevenson,53,80073
Russell,Stevenson,58,55320
Vera,Stevenson,61,84535
Randy,Stevenson,20,83050
Estella,Stevenson,37,10341
Adele,Stevenson,35,02077
Aaron,Stevenson,57,21772
Nellie,Stevenson,61,27880
Mabelle,Stevenson,64,73712
Jesse,Stevenson,53,02150
Lela,Stevenson,35,29338
Peter,Stevenson,57,70986
Henrietta,Stevenson,62,91075
Jesus,Stewart,38,37121
Francis,Stewart,20,87195
Jeffrey,Stewart,57,57846
Maud,Stewart,39,37626
Chris,Stewart,37,38117
Zachary,Stewart,64,82499
Charlotte,Stewart,35,78614
Ronald,Stewart,59,96523
Lucas,Stewart,61,30162
Darrell,Stewart,31,05845
Jessie,Stewart,42,83284
Mae,Stewart,37,47036
Christine,Stewart,51,42576
Philip,Stewart,43,89518
Danny,Stewart,60,82131
Mayme,Stewart,43,50953
Logan,Stewart,59,83762
Adam,Stewart,52,40339
Ola,Stewart,53,69973
Carl,Stewart,60,81401
Loretta,Stewart,49,83551
Lula,Stewart,26,79788
Viola,Stewart,48,69846
Kevin,Stewart,25,74666
Franklin,Stewart,59,72906
Tom,Stewart,63,92208
Nathaniel,Stewart,26,04669
Tommy,Stewart,23,02453
Bill,Stewart,63,10247
Myra,Stewart,60,61849
Oscar,Stewart,28,06918
Ida,Stewart,59,43056
Adele,Stewart,18,10708
Harold,Stewart,46,55630
Theodore,Stewart,38,88583
Adeline,Stewart,59,16638
Ricardo,Stokes,20,49478
Bettie,Stokes,32,98567
Ralph,Stokes,47,82676
Rhoda,Stokes,54,21120
Bryan,Stokes,29,45592
Anthony,Stokes,51,65334
Lydia,Stokes,42,27353
Gussie,Stokes,52,57749
Mike,Stokes,64,00000
Connor,Stokes,29,57231
Elizabeth,Stokes,40,20106
Fred,Stokes,35,83607
Laura,Stokes,29,93001
Tillie,Stokes,41,96593
Edward,Stokes,22,86323
Katharine,Stokes,59,75166
Myra,Stokes,48,57134
Bill,Stokes,23,73343
Andrew,Stokes,52,51703
Johnny,Stokes,47,73854
Ian,Stokes,55,17518
Eliza,Stokes,37,76472
Grace,Stokes,23,50590
Lilly,Stokes,57,75540
Francis,Stone,58,30937
Glen,Stone,18,67101
Anthony,Stone,63,24222
Lillie,Stone,64,55481
Jerome,Stone,22,96672
Lily,Stone,61,67731
Gertrude,Stone,50,09662
Isabelle,Stone,64,19168
Stephen,Stone,37,92454
Lester,Stone,56,52940
Sophia,Stone,40,37301
Mike,Stone,37,75396
Alvin,Stone,47,13179
Justin,Stone,47,05341
Harriett,Stone,48,72548
Della,Stone,61,52817
Rosalie,Stone,48,13818
Laura,Stone,23,62694
Linnie,Stone,35,62168
Katharine,Stone,48,41439
Daniel,Stone,35,66829
Ray,Stone,59,31743
Juan,Stone,39,20273
Charles,Stone,59,77434
Ella,Stone,23,76048
Ina,Stone,55,74474
Millie,Stone,56,41385
Celia,Strickland,45,98681
Hannah,Strickland,22,04508
Samuel,Strickland,62,16441
Warren,Strickland,54,16549
Alejandro,Strickland,50,95985
Henry,Strickland,41,11320
Elnora,Strickland,49,21382
Josephine,Strickland,25,66187
Curtis,Strickland,39,35192
Ora,Strickland,58,58954
Jacob,Strickland,53,23191
Laura,Strickland,24,57184
Carrie,Strickland,24,36846
Kevin,Strickland,23,10019
Max,Strickland,38,48381
Charlie,Strickland,42,74723
Clyde,Strickland,41,96662
Adrian,Strickland,52,80410
Emma,Strickland,29,63490
Vera,Strickland,46,41822
Amy,Strickland,50,22412
Emily,Strickland,36,45465
Devin,Strickland,25,41364
Adele,Strickland,48,17885
Alma,Strickland,61,36829
Joseph,Strickland,47,56262
Blanche,Strickland,41,35702
Virginia,Sullivan,59,77680
Francis,Sullivan,18,65369
Kathryn,Sullivan,24,33606
Winifred,Sullivan,19,72852
Lenora,Sullivan,57,23725
Isabelle,Sullivan,52,42623
Louis,Sullivan,65,23209
Lucile,Sullivan,55,64064
Gussie,Sullivan,43,36425
Erik,Sullivan,64,78062
Dominic,Sullivan,29,63488
Billy,Sullivan,65,86848
Harriett,Sullivan,52,95146
Raymond,Sullivan,60,62576
Hunter,Sullivan,46,57661
Jayden,Sullivan,39,58564
Harriet,Sullivan,57,99670
Connor,Sullivan,52,92167
Winnie,Sullivan,33,95966
Troy,Sullivan,45,95915
Ryan,Sullivan,34,51629
Alberta,Sullivan,41,42640
Ethan,Sullivan,46,01174
Vera,Sullivan,47,09056
Essie,Sullivan,63,63758
Olga,Sullivan,63,28420
Oscar,Sullivan,48,09660
Leah,Sullivan,57,03451
Phillip,Sullivan,27,12874
